2020-09-15 04:00:37,696 INFO  com.mi6.panel.Main$1: Starting the application. 
2020-09-15 04:00:39,453 INFO  com.mi6.panel.Main$1: Application started. Priniting, v 0.0.1
2020-09-15 04:00:40,943 INFO  com.mi6.panel.MainWindow: File Choose Event Arise. 
2020-09-15 04:00:46,787 INFO  com.mi6.panel.MainWindow: Print Button Action Arise. 
2020-09-15 04:00:46,790 INFO  com.mi6.reader.CSVReader: Counting CSV File
2020-09-15 04:00:46,794 INFO  com.mi6.reader.CSVReader: Number of Records Found: 2
2020-09-15 04:00:46,795 INFO  com.mi6.reader.CSVReader: Number of Records Found: 2
2020-09-15 04:00:46,795 INFO  com.mi6.reader.CSVReader: Reading CSV File
2020-09-15 04:00:46,796 INFO  com.mi6.prinitng.Report: Adding Row: 1,2,3,7,30,41
2020-09-15 04:00:46,796 INFO  com.mi6.prinitng.Report: COLUMN_0 Value: 1
2020-09-15 04:00:46,796 INFO  com.mi6.prinitng.Report: COLUMN_1 Value: 2
2020-09-15 04:00:46,796 INFO  com.mi6.prinitng.Report: COLUMN_2 Value: 3
2020-09-15 04:00:46,796 INFO  com.mi6.prinitng.Report: COLUMN_3 Value: 7
2020-09-15 04:00:46,796 INFO  com.mi6.prinitng.Report: COLUMN_4 Value: 30
2020-09-15 04:00:46,796 INFO  com.mi6.prinitng.Report: COLUMN_5 Value: 41
2020-09-15 04:00:46,796 INFO  com.mi6.prinitng.Report: Adding Row: 4,5,6,7,30,43
2020-09-15 04:00:46,796 INFO  com.mi6.prinitng.Report: COLUMN_0 Value: 4
2020-09-15 04:00:46,796 INFO  com.mi6.prinitng.Report: COLUMN_1 Value: 5
2020-09-15 04:00:46,796 INFO  com.mi6.prinitng.Report: COLUMN_2 Value: 6
2020-09-15 04:00:46,796 INFO  com.mi6.prinitng.Report: COLUMN_3 Value: 7
2020-09-15 04:00:46,797 INFO  com.mi6.prinitng.Report: COLUMN_4 Value: 30
2020-09-15 04:00:46,797 INFO  com.mi6.prinitng.Report: COLUMN_5 Value: 43
2020-09-15 04:00:46,797 INFO  com.mi6.prinitng.Report: Adding Row: 8,9,10,7,30,45
2020-09-15 04:00:46,797 INFO  com.mi6.prinitng.Report: COLUMN_0 Value: 8
2020-09-15 04:00:46,797 INFO  com.mi6.prinitng.Report: COLUMN_1 Value: 9
2020-09-15 04:00:46,797 INFO  com.mi6.prinitng.Report: COLUMN_2 Value: 10
2020-09-15 04:00:46,797 INFO  com.mi6.prinitng.Report: COLUMN_3 Value: 7
2020-09-15 04:00:46,797 INFO  com.mi6.prinitng.Report: COLUMN_4 Value: 30
2020-09-15 04:00:46,797 INFO  com.mi6.prinitng.Report: COLUMN_5 Value: 45
2020-09-15 04:00:46,797 INFO  com.mi6.prinitng.Report: Adding Row: 11,12,13,7,31,32
2020-09-15 04:00:46,797 INFO  com.mi6.prinitng.Report: COLUMN_0 Value: 11
2020-09-15 04:00:46,797 INFO  com.mi6.prinitng.Report: COLUMN_1 Value: 12
2020-09-15 04:00:46,797 INFO  com.mi6.prinitng.Report: COLUMN_2 Value: 13
2020-09-15 04:00:46,797 INFO  com.mi6.prinitng.Report: COLUMN_3 Value: 7
2020-09-15 04:00:46,797 INFO  com.mi6.prinitng.Report: COLUMN_4 Value: 31
2020-09-15 04:00:46,798 INFO  com.mi6.prinitng.Report: COLUMN_5 Value: 32
2020-09-15 04:00:46,798 INFO  com.mi6.prinitng.Report: Adding Row: 14,15,16,7,31,34
2020-09-15 04:00:46,798 INFO  com.mi6.prinitng.Report: COLUMN_0 Value: 14
2020-09-15 04:00:46,798 INFO  com.mi6.prinitng.Report: COLUMN_1 Value: 15
2020-09-15 04:00:46,798 INFO  com.mi6.prinitng.Report: COLUMN_2 Value: 16
2020-09-15 04:00:46,798 INFO  com.mi6.prinitng.Report: COLUMN_3 Value: 7
2020-09-15 04:00:46,798 INFO  com.mi6.prinitng.Report: COLUMN_4 Value: 31
2020-09-15 04:00:46,798 INFO  com.mi6.prinitng.Report: COLUMN_5 Value: 34
2020-09-15 04:00:46,798 INFO  com.mi6.prinitng.Report: Adding Row: 17,18,19,7,31,35
2020-09-15 04:00:46,798 INFO  com.mi6.prinitng.Report: COLUMN_0 Value: 17
